pair_id,split,priority,chk_priority,chk_zone,chk_district,chk_state,chk_headcount,chk_entry_count,chk_hazard,chk_location,all_pass,summary_preview
SLM-001271,train,ELEVATED,True,True,True,True,True,True,True,True,True,"ELEVATED: flooding and rescue emergencies, ZONE-2 Kozhikode, Kerala. 6 reports, 60 affected. relief supplies and NDRF fl"
SLM-001272,train,IMMEDIATE,True,True,True,True,True,True,True,True,True,"IMMEDIATE - ZONE-5 Pune (Maharashtra): flooding and medical emergencies plus 2 more, 167 affected across 6 reports. life"
SLM-001273,validation,URGENT,True,True,True,True,True,True,True,True,True,"URGENT. flooding and medical emergencies plus 1 more in ZONE-2 Gorakhpur, Uttar Pradesh; 103 affected, 5 reports. Send s"
SLM-001274,train,URGENT,True,True,True,True,True,True,True,True,True,"URGENT. rescue emergencies and road blockages plus 2 more in ZONE-4 Pune, Maharashtra; 118 affected, 6 reports. Dispatch"
SLM-001275,validation,ELEVATED,True,True,True,True,True,True,True,True,True,"ELEVATED: ZONE-1 Kozhikode, Kerala -- flooding. 6 reports, 73 affected. Deploy water pump and life jackets plus 1 more t"
SLM-001276,train,IMMEDIATE,True,True,True,True,True,True,True,True,True,"IMMEDIATE: ZONE-2 Darbhanga, Bihar -- flooding and medical emergencies plus 1 more. 5 reports, 150 affected. medical fir"
SLM-001277,test,ELEVATED,True,True,True,True,True,True,True,True,True,"ELEVATED: flooding and rescue emergencies, ZONE-1 Alappuzha, Kerala. 5 reports, 60 affected. relief supplies and rescue "
SLM-001278,train,IMMEDIATE,True,True,True,True,True,True,True,True,True,"IMMEDIATE: ZONE-4 Rajkot, Gujarat -- road blockages and rescue emergencies plus 1 more. 5 reports, 132 affected. Deploy "
SLM-001279,test,URGENT,True,True,True,True,True,True,True,True,True,"URGENT - ZONE-1 Mysuru (Karnataka): flooding and rescue emergencies plus 1 more, 85 affected across 7 reports. Dispatch "
SLM-001280,validation,URGENT,True,True,True,True,True,True,True,True,True,"URGENT: flooding and road blockages plus 1 more, ZONE-1 Mumbai, Maharashtra. 5 reports, 67 affected. Send water pump and"
SLM-001281,train,IMMEDIATE,True,True,True,True,True,True,True,True,True,"IMMEDIATE: ZONE-2 Kolhapur, Maharashtra -- rescue emergencies and flooding plus 1 more. 6 reports, 178 affected. Dispatc"
SLM-001282,validation,IMMEDIATE,True,True,True,True,True,True,True,True,True,"IMMEDIATE. rescue emergencies and flooding plus 1 more in ZONE-3 Nashik, Maharashtra; 137 affected, 5 reports. ambulance"
SLM-001283,test,ELEVATED,True,True,True,True,True,True,True,True,True,"ELEVATED. rescue emergencies and flooding plus 1 more in ZONE-4 Nashik, Maharashtra; 56 affected, 6 reports. Dispatch to"
SLM-001284,test,IMMEDIATE,True,True,True,True,True,True,True,True,True,"IMMEDIATE: rescue emergencies and flooding, ZONE-1 Malda, West Bengal. 5 reports, 156 affected. Deploy rescue rope and l"
SLM-001285,train,ROUTINE,True,True,True,True,True,True,True,True,True,"ROUTINE: ZONE-5 Alappuzha, Kerala -- flooding and rescue emergencies plus 1 more. 5 reports, 17 affected. Dispatch life "
SLM-001286,train,IMMEDIATE,True,True,True,True,True,True,True,True,True,"IMMEDIATE. road blockages and rescue emergencies plus 1 more in ZONE-3 Kendrapara, Odisha; 126 affected, 5 reports. Send"
SLM-001287,train,ELEVATED,True,True,True,True,True,True,True,True,True,"ELEVATED - ZONE-1 Bharuch (Gujarat): road blockages and flooding, 53 affected across 5 reports. Deploy water pump and re"
SLM-001288,train,IMMEDIATE,True,True,True,True,True,True,True,True,True,"IMMEDIATE: ZONE-4 Nagpur, Maharashtra -- flooding and rescue emergencies plus 1 more. 5 reports, 99 affected. Deploy roa"
SLM-001289,train,URGENT,True,True,True,True,True,True,True,True,True,"URGENT. road blockages and medical emergencies plus 2 more in ZONE-1 Kozhikode, Kerala; 239 affected, 12 reports. Send a"
SLM-001290,train,ELEVATED,True,True,True,True,True,True,True,True,True,"ELEVATED - ZONE-5 Kodagu (Karnataka): road blockages and flooding, 34 affected across 5 reports. Send road clearance cre"
SLM-001291,train,IMMEDIATE,True,True,True,True,True,True,True,True,True,"IMMEDIATE. road blockages and flooding plus 1 more in ZONE-1 Mangaluru, Karnataka; 153 affected, 6 reports. Dispatch NDR"
SLM-001292,validation,ELEVATED,True,True,True,True,True,True,True,True,True,"ELEVATED: ZONE-1 Mysuru, Karnataka -- medical emergencies and rescue emergencies. 5 reports, 48 affected. Send ambulance"
SLM-001293,test,ELEVATED,True,True,True,True,True,True,True,True,True,"ELEVATED: road blockages and rescue emergencies plus 1 more, ZONE-2 Murshidabad, West Bengal. 5 reports, 42 affected. De"
SLM-001294,train,ROUTINE,True,True,True,True,True,True,True,True,True,"ROUTINE - ZONE-5 Madurai (Tamil Nadu): flooding and rescue emergencies plus 1 more, 19 affected across 5 reports. Deploy"
SLM-001295,train,IMMEDIATE,True,True,True,True,True,True,True,True,True,"IMMEDIATE: flooding and rescue emergencies plus 1 more, ZONE-3 Darjeeling, West Bengal. 5 reports, 160 affected. Dispatc"
SLM-001296,validation,IMMEDIATE,True,True,True,True,True,True,True,True,True,"IMMEDIATE - ZONE-2 Chennai (Tamil Nadu): rescue emergencies and flooding plus 1 more, 187 affected across 7 reports. Sen"
SLM-001297,train,IMMEDIATE,True,True,True,True,True,True,True,True,True,"IMMEDIATE - ZONE-2 Surat (Gujarat): rescue emergencies and road blockages plus 1 more, 158 affected across 7 reports. Se"
SLM-001298,train,URGENT,True,True,True,True,True,True,True,True,True,"URGENT: flooding and medical emergencies, ZONE-4 Patna, Bihar. 5 reports, 94 affected. Dispatch water pump and life jack"
SLM-001299,train,IMMEDIATE,True,True,True,True,True,True,True,True,True,"IMMEDIATE: ZONE-1 Rajkot, Gujarat -- flooding and rescue emergencies. 5 reports, 157 affected. Send rescue rope and ladd"
SLM-001300,train,URGENT,True,True,True,True,True,True,True,True,True,"URGENT: flooding and rescue emergencies plus 1 more, ZONE-4 Bengaluru, Karnataka. 8 reports, 191 affected. fire and resc"
SLM-001301,train,ELEVATED,True,True,True,True,True,True,True,True,True,"ELEVATED: flooding and rescue emergencies, ZONE-1 Kodagu, Karnataka. 5 reports, 48 affected. Send rescue boat and relief"
SLM-001302,validation,ELEVATED,True,True,True,True,True,True,True,True,True,"ELEVATED - ZONE-5 Murshidabad (West Bengal): flooding and rescue emergencies, 61 affected across 6 reports. Send relief "
SLM-001303,train,IMMEDIATE,True,True,True,True,True,True,True,True,True,"IMMEDIATE: flooding and medical emergencies, ZONE-4 Nagpur, Maharashtra. 5 reports, 265 affected. Dispatch NDRF flood re"
SLM-001304,test,IMMEDIATE,True,True,True,True,True,True,True,True,True,"IMMEDIATE: ZONE-2 Kolhapur, Maharashtra -- flooding and rescue emergencies plus 1 more. 5 reports, 181 affected. relief "
SLM-001305,validation,ELEVATED,True,True,True,True,True,True,True,True,True,"ELEVATED: ZONE-1 Bhagalpur, Bihar -- flooding and rescue emergencies plus 1 more. 7 reports, 38 affected. Deploy sandbag"
SLM-001306,test,URGENT,True,True,True,True,True,True,True,True,True,"URGENT: ZONE-4 Rajkot, Gujarat -- road blockages and medical emergencies plus 1 more. 5 reports, 118 affected. Deploy tr"
SLM-001307,train,URGENT,True,True,True,True,True,True,True,True,True,"URGENT - ZONE-3 Kodagu (Karnataka): flooding and rescue emergencies plus 1 more, 94 affected across 6 reports. Send ambu"
SLM-001308,train,IMMEDIATE,True,True,True,True,True,True,True,True,True,"IMMEDIATE - ZONE-3 Varanasi (Uttar Pradesh): flooding and medical emergencies plus 1 more, 130 affected across 7 reports"
SLM-001309,train,IMMEDIATE,True,True,True,True,True,True,True,True,True,"IMMEDIATE: medical emergencies and flooding plus 1 more, ZONE-1 Ahmedabad, Gujarat. 5 reports, 124 affected. Send emerge"
SLM-001310,train,ELEVATED,True,True,True,True,True,True,True,True,True,"ELEVATED. flooding and road blockages plus 2 more in ZONE-4 Darbhanga, Bihar; 62 affected, 7 reports. Send water pump an"
SLM-001311,train,IMMEDIATE,True,True,True,True,True,True,True,True,True,"IMMEDIATE - ZONE-5 Tiruppur (Tamil Nadu): road blockages and rescue emergencies plus 1 more, 185 affected across 7 repor"
SLM-001312,train,ELEVATED,True,True,True,True,True,True,True,True,True,"ELEVATED: rescue emergencies and road blockages plus 1 more, ZONE-2 Alappuzha, Kerala. 5 reports, 45 affected. Send fire"
SLM-001313,test,IMMEDIATE,True,True,True,True,True,True,True,True,True,"IMMEDIATE. flooding and medical emergencies plus 1 more in ZONE-3 Howrah, West Bengal; 103 affected, 5 reports. life jac"
SLM-001314,test,URGENT,True,True,True,True,True,True,True,True,True,"URGENT - ZONE-5 Guwahati (Assam): flooding, 109 affected across 5 reports. Deploy water pump and relief supplies plus 1 "
SLM-001315,train,IMMEDIATE,True,True,True,True,True,True,True,True,True,"IMMEDIATE: ZONE-3 Ahmedabad, Gujarat -- rescue emergencies and medical emergencies plus 2 more. 6 reports, 152 affected."
SLM-001316,train,IMMEDIATE,True,True,True,True,True,True,True,True,True,"IMMEDIATE: ZONE-1 Bhagalpur, Bihar -- medical emergencies and flooding plus 1 more. 5 reports, 150 affected. Send water "
SLM-001317,test,URGENT,True,True,True,True,True,True,True,True,True,"URGENT - ZONE-1 Balasore (Odisha): rescue emergencies and flooding, 127 affected across 5 reports. Dispatch rescue rope "
SLM-001318,train,ROUTINE,True,True,True,True,True,True,True,True,True,"ROUTINE: rescue emergencies and flooding, ZONE-2 Malda, West Bengal. 5 reports, 18 affected. Deploy rescue rope and ladd"
SLM-001319,train,IMMEDIATE,True,True,True,True,True,True,True,True,True,"IMMEDIATE. rescue emergencies and medical emergencies plus 2 more in ZONE-2 Darjeeling, West Bengal; 207 affected, 5 rep"
SLM-001320,train,IMMEDIATE,True,True,True,True,True,True,True,True,True,"IMMEDIATE - ZONE-5 Udupi (Karnataka): flooding and road blockages plus 2 more, 174 affected across 8 reports. Dispatch f"
SLM-001321,validation,URGENT,True,True,True,True,True,True,True,True,True,"URGENT: ZONE-2 Gorakhpur, Uttar Pradesh -- flooding and rescue emergencies. 5 reports, 43 affected. Send life jackets an"
SLM-001322,validation,URGENT,True,True,True,True,True,True,True,True,True,"URGENT - ZONE-4 Madurai (Tamil Nadu): medical emergencies and flooding plus 1 more, 102 affected across 5 reports. Send "
SLM-001323,train,IMMEDIATE,True,True,True,True,True,True,True,True,True,"IMMEDIATE: ZONE-4 Lucknow, Uttar Pradesh -- rescue emergencies and flooding. 5 reports, 138 affected. Deploy ambulance a"
SLM-001324,train,URGENT,True,True,True,True,True,True,True,True,True,"URGENT - ZONE-1 Dhemaji (Assam): rescue emergencies and road blockages, 94 affected across 5 reports. Deploy fire and re"
SLM-001325,train,ROUTINE,True,True,True,True,True,True,True,True,True,"ROUTINE - ZONE-2 Gorakhpur (Uttar Pradesh): flooding and medical emergencies plus 1 more, 18 affected across 5 reports. "
SLM-001326,train,ELEVATED,True,True,True,True,True,True,True,True,True,"ELEVATED. road blockages and flooding plus 2 more in ZONE-5 Kochi, Kerala; 65 affected, 7 reports. Deploy water pump and"
SLM-001327,train,ELEVATED,True,True,True,True,True,True,True,True,True,"ELEVATED: ZONE-2 Dibrugarh, Assam -- flooding and rescue emergencies. 5 reports, 59 affected. rescue rope and ladder and"
SLM-001328,train,ELEVATED,True,True,True,True,True,True,True,True,True,"ELEVATED. road blockages and rescue emergencies plus 1 more in ZONE-1 Dhemaji, Assam; 56 affected, 6 reports. Deploy roa"
SLM-001329,train,URGENT,True,True,True,True,True,True,True,True,True,"URGENT: ZONE-3 Puri, Odisha -- medical emergencies and flooding plus 1 more. 6 reports, 83 affected. Dispatch drainage t"
SLM-001330,train,IMMEDIATE,True,True,True,True,True,True,True,True,True,"IMMEDIATE: flooding and rescue emergencies plus 1 more, ZONE-2 Guwahati, Assam. 7 reports, 102 affected. Send water pump"
SLM-001331,train,IMMEDIATE,True,True,True,True,True,True,True,True,True,"IMMEDIATE: ZONE-2 Patna, Bihar -- flooding and road blockages plus 2 more. 6 reports, 131 affected. Deploy rescue boat a"
SLM-001332,test,URGENT,True,True,True,True,True,True,True,True,True,"URGENT - ZONE-5 Lucknow (Uttar Pradesh): rescue emergencies and flooding plus 1 more, 77 affected across 6 reports. fire"
SLM-001333,train,IMMEDIATE,True,True,True,True,True,True,True,True,True,"IMMEDIATE - ZONE-3 Muzaffarpur (Bihar): flooding and rescue emergencies plus 2 more, 81 affected across 5 reports. Send "
SLM-001334,test,IMMEDIATE,True,True,True,True,True,True,True,True,True,"IMMEDIATE. rescue emergencies and medical emergencies plus 2 more in ZONE-4 Thrissur, Kerala; 141 affected, 7 reports. a"
SLM-001335,train,ELEVATED,True,True,True,True,True,True,True,True,True,"ELEVATED: flooding, ZONE-2 Surat, Gujarat. 5 reports, 30 affected. Dispatch sandbags and NDRF flood rescue team plus 1 m"
SLM-001336,train,IMMEDIATE,True,True,True,True,True,True,True,True,True,"IMMEDIATE: medical emergencies and flooding plus 2 more, ZONE-3 Kendrapara, Odisha. 6 reports, 118 affected. Dispatch me"
SLM-001337,train,ELEVATED,True,True,True,True,True,True,True,True,True,"ELEVATED: flooding and rescue emergencies plus 1 more, ZONE-1 Udupi, Karnataka. 6 reports, 46 affected. Send water pump "
SLM-001338,train,ELEVATED,True,True,True,True,True,True,True,True,True,"ELEVATED: ZONE-2 Kochi, Kerala -- road blockages and flooding plus 1 more. 5 reports, 44 affected. Send relief supplies "
SLM-001339,train,ELEVATED,True,True,True,True,True,True,True,True,True,"ELEVATED. road blockages and medical emergencies plus 1 more in ZONE-3 Howrah, West Bengal; 30 affected, 5 reports. Disp"
SLM-001340,train,ELEVATED,True,True,True,True,True,True,True,True,True,"ELEVATED: ZONE-5 Malda, West Bengal -- flooding and road blockages plus 1 more. 5 reports, 48 affected. Dispatch water p"
SLM-001341,test,IMMEDIATE,True,True,True,True,True,True,True,True,True,"IMMEDIATE - ZONE-3 Kochi (Kerala): flooding and rescue emergencies plus 2 more, 135 affected across 7 reports. Send NDRF"
SLM-001342,train,IMMEDIATE,True,True,True,True,True,True,True,True,True,"IMMEDIATE. flooding and road blockages plus 1 more in ZONE-1 Bhagalpur, Bihar; 172 affected, 7 reports. water pump and l"
SLM-001343,train,ELEVATED,True,True,True,True,True,True,True,True,True,"ELEVATED - ZONE-3 Thrissur (Kerala): medical emergencies and rescue emergencies plus 2 more, 46 affected across 7 report"
SLM-001344,train,IMMEDIATE,True,True,True,True,True,True,True,True,True,"IMMEDIATE. flooding and rescue emergencies plus 1 more in ZONE-3 Rajkot, Gujarat; 81 affected, 6 reports. Send NDRF floo"
SLM-001345,train,IMMEDIATE,True,True,True,True,True,True,True,True,True,"IMMEDIATE. rescue emergencies and flooding in ZONE-5 Bharuch, Gujarat; 186 affected, 5 reports. Deploy rescue rope and l"
SLM-001346,train,URGENT,True,True,True,True,True,True,True,True,True,"URGENT: rescue emergencies and flooding, ZONE-2 Coimbatore, Tamil Nadu. 5 reports, 49 affected. Deploy ambulance and res"
SLM-001347,train,ELEVATED,True,True,True,True,True,True,True,True,True,"ELEVATED: road blockages and rescue emergencies plus 1 more, ZONE-5 Dibrugarh, Assam. 5 reports, 38 affected. Send road "
SLM-001348,train,ROUTINE,True,True,True,True,True,True,True,True,True,"ROUTINE: ZONE-1 Nashik, Maharashtra -- flooding and road blockages plus 1 more. 5 reports, 18 affected. Deploy relief su"
SLM-001349,validation,URGENT,True,True,True,True,True,True,True,True,True,"URGENT: ZONE-1 Nagpur, Maharashtra -- flooding and road blockages plus 1 more. 5 reports, 113 affected. Deploy relief su"
SLM-001350,train,ELEVATED,True,True,True,True,True,True,True,True,True,"ELEVATED. flooding and medical emergencies in ZONE-1 Lucknow, Uttar Pradesh; 34 affected, 6 reports. Send relief supplie"
SLM-001351,test,URGENT,True,True,True,True,True,True,True,True,True,"URGENT - ZONE-4 Kanpur (Uttar Pradesh): medical emergencies and flooding, 83 affected across 5 reports. Send emergency m"
SLM-001352,train,ELEVATED,True,True,True,True,True,True,True,True,True,"ELEVATED: ZONE-1 Mumbai, Maharashtra -- flooding and medical emergencies plus 1 more. 5 reports, 37 affected. Deploy NDR"
SLM-001353,test,URGENT,True,True,True,True,True,True,True,True,True,"URGENT: ZONE-1 Jorhat, Assam -- flooding and road blockages plus 1 more. 6 reports, 121 affected. Deploy rescue boat and"
SLM-001354,train,URGENT,True,True,True,True,True,True,True,True,True,"URGENT: ZONE-1 Dibrugarh, Assam -- road blockages and flooding plus 1 more. 6 reports, 105 affected. Send relief supplie"
SLM-001355,train,ELEVATED,True,True,True,True,True,True,True,True,True,"ELEVATED: ZONE-2 Madurai, Tamil Nadu -- flooding and rescue emergencies. 5 reports, 45 affected. Deploy water pump and l"
SLM-001356,train,ELEVATED,True,True,True,True,True,True,True,True,True,"ELEVATED - ZONE-5 Mumbai (Maharashtra): flooding and rescue emergencies, 71 affected across 6 reports. Dispatch water pu"
SLM-001357,train,IMMEDIATE,True,True,True,True,True,True,True,True,True,"IMMEDIATE. flooding in ZONE-5 Kozhikode, Kerala; 216 affected, 6 reports. Dispatch NDRF flood rescue team and water pump"
SLM-001358,train,URGENT,True,True,True,True,True,True,True,True,True,"URGENT - ZONE-4 Vadodara (Gujarat): flooding, 98 affected across 6 reports. Deploy water pump and NDRF flood rescue team"
SLM-001359,train,ROUTINE,True,True,True,True,True,True,True,True,True,"ROUTINE: road blockages and rescue emergencies plus 1 more, ZONE-1 Bhubaneswar, Odisha. 5 reports, 14 affected. Deploy N"
SLM-001360,validation,URGENT,True,True,True,True,True,True,True,True,True,"URGENT - ZONE-5 Jorhat (Assam): flooding and rescue emergencies, 80 affected across 5 reports. Dispatch road clearance t"
SLM-001361,validation,URGENT,True,True,True,True,True,True,True,True,True,"URGENT. medical emergencies and flooding in ZONE-5 Kolkata, West Bengal; 118 affected, 5 reports. Dispatch NDRF flood re"
SLM-001362,train,ELEVATED,True,True,True,True,True,True,True,True,True,"ELEVATED: ZONE-2 Howrah, West Bengal -- road blockages and rescue emergencies plus 1 more. 5 reports, 21 affected. drain"
SLM-001363,train,URGENT,True,True,True,True,True,True,True,True,True,"URGENT: ZONE-2 Balasore, Odisha -- flooding. 5 reports, 144 affected. rescue boat and water pump plus 1 more to railway "
SLM-001364,train,IMMEDIATE,True,True,True,True,True,True,True,True,True,"IMMEDIATE: ZONE-1 Rajkot, Gujarat -- road blockages and flooding plus 2 more. 7 reports, 206 affected. Deploy sandbags a"
SLM-001365,validation,IMMEDIATE,True,True,True,True,True,True,True,True,True,"IMMEDIATE: ZONE-1 Kanpur, Uttar Pradesh -- flooding and rescue emergencies plus 1 more. 5 reports, 175 affected. relief "
SLM-001366,train,URGENT,True,True,True,True,True,True,True,True,True,"URGENT: ZONE-2 Thanjavur, Tamil Nadu -- flooding and rescue emergencies. 6 reports, 156 affected. water pump and road cl"
SLM-001367,train,IMMEDIATE,True,True,True,True,True,True,True,True,True,"IMMEDIATE. medical emergencies and flooding plus 1 more in ZONE-1 Ahmedabad, Gujarat; 186 affected, 5 reports. ambulance"
SLM-001368,train,URGENT,True,True,True,True,True,True,True,True,True,"URGENT - ZONE-1 Chennai (Tamil Nadu): rescue emergencies and flooding plus 1 more, 132 affected across 7 reports. Deploy"
SLM-001369,train,URGENT,True,True,True,True,True,True,True,True,True,"URGENT - ZONE-5 Madurai (Tamil Nadu): flooding and rescue emergencies, 117 affected across 6 reports. Deploy road cleara"
SLM-001370,train,IMMEDIATE,True,True,True,True,True,True,True,True,True,"IMMEDIATE: ZONE-5 Cuttack, Odisha -- rescue emergencies and flooding plus 1 more. 7 reports, 177 affected. Dispatch ambu"
SLM-001371,test,IMMEDIATE,True,True,True,True,True,True,True,True,True,"IMMEDIATE - ZONE-3 Kendrapara (Odisha): flooding and road blockages plus 1 more, 65 affected across 5 reports. Dispatch "
SLM-001372,train,IMMEDIATE,True,True,True,True,True,True,True,True,True,"IMMEDIATE: flooding and road blockages, ZONE-2 Vadodara, Gujarat. 6 reports, 310 affected. Deploy relief supplies and re"
SLM-001373,train,IMMEDIATE,True,True,True,True,True,True,True,True,True,"IMMEDIATE: ZONE-1 Thrissur, Kerala -- flooding and medical emergencies plus 2 more. 5 reports, 83 affected. Deploy relie"
SLM-001374,train,IMMEDIATE,True,True,True,True,True,True,True,True,True,"IMMEDIATE - ZONE-4 Gorakhpur (Uttar Pradesh): rescue emergencies and road blockages plus 1 more, 177 affected across 7 r"
SLM-001375,train,URGENT,True,True,True,True,True,True,True,True,True,"URGENT: flooding and medical emergencies plus 1 more, ZONE-4 Nashik, Maharashtra. 5 reports, 117 affected. Send life jac"
SLM-001376,train,IMMEDIATE,True,True,True,True,True,True,True,True,True,"IMMEDIATE - ZONE-4 Dhemaji (Assam): flooding and rescue emergencies plus 1 more, 117 affected across 6 reports. Send wat"
SLM-001377,validation,IMMEDIATE,True,True,True,True,True,True,True,True,True,"IMMEDIATE. road blockages and flooding plus 1 more in ZONE-4 Guwahati, Assam; 149 affected, 5 reports. fire and rescue u"
SLM-001378,train,ROUTINE,True,True,True,True,True,True,True,True,True,"ROUTINE - ZONE-2 Ahmedabad (Gujarat): flooding, 16 affected across 5 reports. Dispatch relief supplies and life jackets "
SLM-001379,train,ELEVATED,True,True,True,True,True,True,True,True,True,"ELEVATED - ZONE-5 Balasore (Odisha): flooding and rescue emergencies plus 1 more, 32 affected across 5 reports. Send lif"
SLM-001380,train,URGENT,True,True,True,True,True,True,True,True,True,"URGENT: rescue emergencies and flooding plus 1 more, ZONE-5 Kanpur, Uttar Pradesh. 5 reports, 72 affected. Dispatch resc"
SLM-001381,train,ELEVATED,True,True,True,True,True,True,True,True,True,"ELEVATED - ZONE-5 Surat (Gujarat): flooding and rescue emergencies plus 1 more, 39 affected across 5 reports. Deploy san"
SLM-001382,train,URGENT,True,True,True,True,True,True,True,True,True,"URGENT: flooding and road blockages plus 2 more, ZONE-5 Gorakhpur, Uttar Pradesh. 10 reports, 160 affected. Deploy relie"
SLM-001383,test,URGENT,True,True,True,True,True,True,True,True,True,"URGENT: flooding and rescue emergencies plus 1 more, ZONE-3 Kottayam, Kerala. 6 reports, 143 affected. Deploy water pump"
SLM-001384,train,URGENT,True,True,True,True,True,True,True,True,True,"URGENT. medical emergencies and flooding in ZONE-1 Surat, Gujarat; 83 affected, 5 reports. Dispatch water pump and param"
SLM-001385,train,IMMEDIATE,True,True,True,True,True,True,True,True,True,"IMMEDIATE: flooding and road blockages plus 1 more, ZONE-4 Madurai, Tamil Nadu. 5 reports, 96 affected. Deploy water pum"
SLM-001386,train,ELEVATED,True,True,True,True,True,True,True,True,True,"ELEVATED. rescue emergencies and road blockages plus 1 more in ZONE-5 Rajkot, Gujarat; 44 affected, 5 reports. rescue ro"
SLM-001387,train,ELEVATED,True,True,True,True,True,True,True,True,True,"ELEVATED: flooding and road blockages plus 1 more, ZONE-1 Bengaluru, Karnataka. 6 reports, 52 affected. Send relief supp"
SLM-001388,train,IMMEDIATE,True,True,True,True,True,True,True,True,True,"IMMEDIATE: ZONE-4 Bengaluru, Karnataka -- medical emergencies and road blockages plus 2 more. 6 reports, 103 affected. D"
SLM-001389,train,IMMEDIATE,True,True,True,True,True,True,True,True,True,"IMMEDIATE: flooding and rescue emergencies, ZONE-3 Alappuzha, Kerala. 6 reports, 173 affected. rescue boat and water pum"
SLM-001390,train,URGENT,True,True,True,True,True,True,True,True,True,"URGENT: ZONE-1 Balasore, Odisha -- flooding and rescue emergencies plus 1 more. 6 reports, 161 affected. Send life jacke"
SLM-001391,train,ELEVATED,True,True,True,True,True,True,True,True,True,"ELEVATED: ZONE-4 Kodagu, Karnataka -- rescue emergencies and road blockages plus 1 more. 6 reports, 58 affected. rescue "
SLM-001392,validation,ELEVATED,True,True,True,True,True,True,True,True,True,"ELEVATED. rescue emergencies and flooding in ZONE-1 Murshidabad, West Bengal; 51 affected, 5 reports. Deploy sandbags an"
SLM-001393,train,IMMEDIATE,True,True,True,True,True,True,True,True,True,"IMMEDIATE: flooding and road blockages plus 1 more, ZONE-1 Darjeeling, West Bengal. 6 reports, 166 affected. Deploy NDRF"
SLM-001394,train,URGENT,True,True,True,True,True,True,True,True,True,"URGENT. flooding and rescue emergencies in ZONE-3 Puri, Odisha; 157 affected, 6 reports. Send ambulance and fire and res"
SLM-001395,validation,ROUTINE,True,True,True,True,True,True,True,True,True,"ROUTINE: rescue emergencies and medical emergencies plus 1 more, ZONE-3 Kolkata, West Bengal. 5 reports, 19 affected. ND"
SLM-001396,train,ROUTINE,True,True,True,True,True,True,True,True,True,"ROUTINE. rescue emergencies and flooding in ZONE-5 Kolhapur, Maharashtra; 18 affected, 5 reports. Deploy fire and rescue"
SLM-001397,test,ELEVATED,True,True,True,True,True,True,True,True,True,"ELEVATED: flooding and road blockages, ZONE-4 Howrah, West Bengal. 5 reports, 58 affected. Deploy water pump and NDRF fl"
SLM-001398,train,URGENT,True,True,True,True,True,True,True,True,True,"URGENT - ZONE-3 Bhubaneswar (Odisha): flooding and rescue emergencies plus 1 more, 73 affected across 5 reports. ambulan"
SLM-001399,train,IMMEDIATE,True,True,True,True,True,True,True,True,True,"IMMEDIATE: flooding and rescue emergencies, ZONE-2 Bharuch, Gujarat. 5 reports, 61 affected. life jackets and road clear"
SLM-001400,train,URGENT,True,True,True,True,True,True,True,True,True,"URGENT. flooding and road blockages in ZONE-2 Lucknow, Uttar Pradesh; 160 affected, 6 reports. relief supplies and sandb"
SLM-001401,train,URGENT,True,True,True,True,True,True,True,True,True,"URGENT: flooding and rescue emergencies plus 1 more, ZONE-1 Chennai, Tamil Nadu. 6 reports, 156 affected. life jackets a"
SLM-001402,validation,URGENT,True,True,True,True,True,True,True,True,True,"URGENT. rescue emergencies and flooding in ZONE-1 Ahmedabad, Gujarat; 99 affected, 5 reports. Send fire and rescue unit "
SLM-001403,train,IMMEDIATE,True,True,True,True,True,True,True,True,True,"IMMEDIATE: flooding and rescue emergencies plus 2 more, ZONE-5 Tiruppur, Tamil Nadu. 7 reports, 162 affected. Dispatch w"
SLM-001404,validation,ROUTINE,True,True,True,True,True,True,True,True,True,"ROUTINE. flooding in ZONE-3 Nagpur, Maharashtra; 11 affected, 5 reports. Send life jackets and relief supplies plus 1 mo"
SLM-001405,train,IMMEDIATE,True,True,True,True,True,True,True,True,True,"IMMEDIATE: ZONE-5 Udupi, Karnataka -- flooding and rescue emergencies. 5 reports, 94 affected. Send sandbags and water p"
SLM-001406,test,ELEVATED,True,True,True,True,True,True,True,True,True,"ELEVATED: ZONE-1 Guwahati, Assam -- flooding and rescue emergencies plus 1 more. 8 reports, 39 affected. water pump and "
SLM-001407,train,ELEVATED,True,True,True,True,True,True,True,True,True,"ELEVATED - ZONE-2 Coimbatore (Tamil Nadu): flooding and road blockages plus 1 more, 44 affected across 5 reports. relief"
SLM-001408,train,ELEVATED,True,True,True,True,True,True,True,True,True,"ELEVATED. flooding and medical emergencies plus 1 more in ZONE-5 Vadodara, Gujarat; 39 affected, 5 reports. Send life ja"
SLM-001409,train,ROUTINE,True,True,True,True,True,True,True,True,True,"ROUTINE. flooding and medical emergencies plus 1 more in ZONE-4 Surat, Gujarat; 16 affected, 5 reports. medical first-ai"
SLM-001410,test,ELEVATED,True,True,True,True,True,True,True,True,True,"ELEVATED: ZONE-2 Thrissur, Kerala -- flooding and road blockages plus 2 more. 8 reports, 81 affected. Send water pump an"
SLM-001411,train,URGENT,True,True,True,True,True,True,True,True,True,"URGENT: ZONE-5 Vadodara, Gujarat -- flooding and rescue emergencies. 5 reports, 136 affected. Dispatch water pump and re"
SLM-001412,train,IMMEDIATE,True,True,True,True,True,True,True,True,True,"IMMEDIATE: rescue emergencies and road blockages plus 1 more, ZONE-1 Kottayam, Kerala. 5 reports, 127 affected. Send amb"
