timestamp,state,district,rainfall_mm
26-03-2025 01:00,Maharashtra,Pune,17.07
08-09-2025 18:00,Tamil Nadu,Madurai,30.6
21-06-2025 21:00,Bihar,Bhagalpur,35.06
13-02-2026 10:00,Assam,Dibrugarh,18.61
16-05-2025 06:00,West Bengal,Howrah,21.08
06-01-2025 04:00,Tamil Nadu,Tiruppur,64.0
25-09-2025 17:00,Kerala,Thrissur,70.18
10-08-2025 04:00,Tamil Nadu,Chennai,27.59
07-11-2025 23:00,West Bengal,Malda,20.8
17-01-2026 13:00,Gujarat,Vadodara,13.2
20-05-2025 05:00,Karnataka,Mysuru,47.23
25-01-2025 22:00,Tamil Nadu,Thanjavur,27.87
30-03-2025 11:00,Karnataka,Kodagu,76.02
31-01-2026 18:00,Bihar,Patna,104.02124999999998
17-11-2025 05:00,Tamil Nadu,Tiruppur,11.49
21-10-2025 17:00,Bihar,Patna,5.82
07-02-2026 13:00,Karnataka,Mangaluru,45.55
02-04-2025 13:00,Assam,Dhemaji,28.46
18-06-2025 19:00,Tamil Nadu,Coimbatore,16.07
10-09-2025 06:00,Tamil Nadu,Tiruppur,63.85
21-05-2025 02:00,West Bengal,Kolkata,42.33
13-10-2025 11:00,Maharashtra,Nashik,29.86
31-01-2025 05:00,Maharashtra,Kolhapur,104.02124999999998
25-07-2025 14:00,Assam,Dibrugarh,43.17
10-02-2025 18:00,Bihar,Muzaffarpur,34.39
03-02-2025 16:00,Maharashtra,Mumbai,104.02124999999998
05-02-2026 03:00,Tamil Nadu,Thanjavur,102.12
03-03-2025 11:00,Karnataka,Udupi,37.0
05-09-2025 07:00,Kerala,Thrissur,55.84
12-01-2026 12:00,Bihar,Patna,37.21
02-11-2025 15:00,Odisha,Cuttack,76.73
15-06-2025 02:00,Gujarat,Bharuch,33.98
25-09-2025 14:00,Assam,Dibrugarh,57.28
24-07-2025 09:00,Gujarat,Rajkot,44.02
21-02-2025 11:00,West Bengal,Murshidabad,95.89
21-02-2025 01:00,Maharashtra,Mumbai,48.32
02-12-2025 09:00,Bihar,Darbhanga,17.24
22-01-2026 14:00,Odisha,Cuttack,56.2
28-12-2025 07:00,West Bengal,Malda,30.0
06-08-2025 21:00,Maharashtra,Mumbai,50.28
17-10-2025 14:00,West Bengal,Darjeeling,59.68
15-05-2025 01:00,Odisha,Balasore,62.02
12-01-2025 23:00,Assam,Dibrugarh,55.52
29-07-2025 07:00,Maharashtra,Pune,12.04
04-05-2025 14:00,Uttar Pradesh,Kanpur,63.59
12-05-2025 20:00,Karnataka,Bengaluru,71.59
08-09-2025 03:00,Karnataka,Kodagu,18.63
06-01-2026 07:00,Maharashtra,Nashik,86.15
11-03-2025 01:00,Odisha,Cuttack,19.95
24-03-2025 07:00,Tamil Nadu,Coimbatore,86.58
10-04-2025 21:00,Maharashtra,Pune,38.01
19-01-2025 20:00,Tamil Nadu,Coimbatore,28.86
01-12-2025 14:00,Assam,Guwahati,17.19
15-07-2025 16:00,Karnataka,Kodagu,82.99
03-06-2025 09:00,Odisha,Puri,62.85
18-01-2025 14:00,Assam,Dibrugarh,42.66
10-02-2026 05:00,Kerala,Alappuzha,57.05
28-01-2025 09:00,West Bengal,Murshidabad,41.58
18-05-2025 13:00,West Bengal,Murshidabad,30.96
24-09-2025 10:00,West Bengal,Murshidabad,27.07
29-04-2025 13:00,Tamil Nadu,Chennai,14.13
12-12-2025 11:00,Karnataka,Udupi,48.52
09-11-2025 09:00,Assam,Jorhat,42.81
11-02-2025 17:00,Bihar,Muzaffarpur,17.67
24-06-2025 22:00,Uttar Pradesh,Kanpur,55.82
11-04-2025 18:00,Maharashtra,Nagpur,57.01
08-11-2025 18:00,Karnataka,Mysuru,48.36
26-08-2025 18:00,Odisha,Puri,18.3
10-06-2025 07:00,Uttar Pradesh,Kanpur,9.14
10-02-2025 01:00,Tamil Nadu,Madurai,40.03
07-03-2025 20:00,Uttar Pradesh,Kanpur,5.96
28-07-2025 15:00,Maharashtra,Pune,65.17
02-04-2025 22:00,Gujarat,Vadodara,44.23
21-09-2025 00:00,Uttar Pradesh,Prayagraj,28.91
03-02-2026 10:00,West Bengal,Malda,22.8
26-06-2025 07:00,Uttar Pradesh,Varanasi,13.4
01-02-2025 13:00,Assam,Guwahati,16.41
06-04-2025 04:00,Maharashtra,Mumbai,4.45
05-10-2025 15:00,Uttar Pradesh,Kanpur,35.41
18-07-2025 03:00,Tamil Nadu,Madurai,37.92
09-12-2025 03:00,Odisha,Bhubaneswar,21.87
03-02-2025 15:00,Uttar Pradesh,Varanasi,22.92
01-10-2025 23:00,Maharashtra,Nagpur,16.69
18-11-2025 15:00,Maharashtra,Nashik,55.92
23-03-2025 12:00,Uttar Pradesh,Varanasi,23.76
12-04-2025 21:00,Odisha,Kendrapara,72.63
02-09-2025 19:00,Kerala,Kottayam,51.12
07-12-2025 03:00,Bihar,Darbhanga,44.36
13-09-2025 18:00,Kerala,Kottayam,34.18
11-04-2025 02:00,Gujarat,Rajkot,30.44
14-02-2025 17:00,West Bengal,Darjeeling,15.65
01-10-2025 05:00,Uttar Pradesh,Varanasi,44.84
26-06-2025 16:00,Gujarat,Surat,7.1
21-12-2025 13:00,West Bengal,Malda,61.54
29-03-2025 03:00,Assam,Dibrugarh,41.83
08-07-2025 15:00,West Bengal,Howrah,45.33
28-10-2025 02:00,West Bengal,Howrah,21.15
11-10-2025 03:00,Gujarat,Bharuch,42.01
29-10-2025 13:00,Gujarat,Rajkot,55.74
06-11-2025 06:00,Kerala,Kochi,65.02
13-10-2025 09:00,Karnataka,Mysuru,17.55
12-10-2025 20:00,Tamil Nadu,Madurai,19.47
11-02-2025 19:00,Maharashtra,Pune,29.73
15-01-2026 03:00,Tamil Nadu,Chennai,69.08
01-10-2025 10:00,Tamil Nadu,Coimbatore,41.99
22-08-2025 22:00,Kerala,Kottayam,104.02124999999998
13-07-2025 19:00,Maharashtra,Kolhapur,10.73
10-08-2025 09:00,Maharashtra,Kolhapur,29.61
03-03-2025 21:00,Kerala,Kozhikode,20.29
13-11-2025 23:00,Odisha,Balasore,38.52
28-02-2025 19:00,Tamil Nadu,Madurai,61.7
23-01-2026 15:00,Gujarat,Rajkot,6.4
30-01-2025 13:00,Maharashtra,Pune,40.45
13-02-2026 14:00,Uttar Pradesh,Lucknow,97.86
02-12-2025 02:00,Gujarat,Ahmedabad,45.71
28-10-2025 11:00,Tamil Nadu,Tiruppur,9.71
09-05-2025 04:00,Uttar Pradesh,Kanpur,94.37
13-12-2025 10:00,Assam,Jorhat,89.43
20-06-2025 21:00,Odisha,Cuttack,56.83
02-08-2025 02:00,Maharashtra,Pune,33.57
24-04-2025 10:00,Bihar,Patna,20.81
25-01-2026 23:00,West Bengal,Darjeeling,27.74
22-02-2025 20:00,Kerala,Kozhikode,18.37
13-04-2025 14:00,Karnataka,Udupi,43.1
16-08-2025 16:00,Maharashtra,Mumbai,31.58
12-01-2025 04:00,Tamil Nadu,Chennai,104.02124999999998
30-05-2025 04:00,Tamil Nadu,Thanjavur,41.97
11-08-2025 21:00,Maharashtra,Mumbai,53.51
31-10-2025 18:00,Karnataka,Bengaluru,40.63
03-08-2025 21:00,Bihar,Darbhanga,9.59
03-10-2025 01:00,Kerala,Thrissur,23.33
28-04-2025 13:00,Maharashtra,Nashik,34.35
30-08-2025 23:00,Tamil Nadu,Thanjavur,81.78
25-01-2025 13:00,Assam,Dibrugarh,28.85
06-09-2025 03:00,Tamil Nadu,Tiruppur,34.3
07-08-2025 22:00,Bihar,Darbhanga,5.34
05-10-2025 13:00,West Bengal,Malda,62.83
16-11-2025 00:00,Maharashtra,Mumbai,35.17
30-12-2025 13:00,Gujarat,Vadodara,53.99
15-10-2025 08:00,Bihar,Gaya,21.5
13-11-2025 10:00,Gujarat,Surat,63.35
26-03-2025 12:00,Assam,Dibrugarh,28.99
12-10-2025 02:00,Kerala,Kottayam,22.83
29-01-2025 05:00,Tamil Nadu,Tiruppur,9.12
29-08-2025 03:00,Karnataka,Mysuru,51.7
21-02-2025 08:00,Odisha,Cuttack,27.17
09-08-2025 16:00,Odisha,Balasore,41.46
23-10-2025 23:00,Karnataka,Udupi,42.38
29-07-2025 18:00,Maharashtra,Pune,45.79
16-08-2025 04:00,Karnataka,Bengaluru,42.16
12-04-2025 08:00,Gujarat,Vadodara,51.09
21-09-2025 07:00,Assam,Dibrugarh,92.76
12-09-2025 23:00,Bihar,Gaya,3.23
17-01-2026 14:00,Karnataka,Udupi,54.15
19-02-2026 17:00,Maharashtra,Pune,53.22
07-02-2025 08:00,Uttar Pradesh,Prayagraj,49.71
09-03-2025 03:00,Kerala,Kottayam,50.2
27-09-2025 18:00,Maharashtra,Nashik,22.87
16-11-2025 05:00,Maharashtra,Pune,33.44
07-11-2025 20:00,Assam,Guwahati,25.47
08-06-2025 14:00,Odisha,Bhubaneswar,72.25
11-12-2025 17:00,Maharashtra,Mumbai,57.11
29-01-2026 19:00,Kerala,Kozhikode,46.03
15-07-2025 21:00,Tamil Nadu,Chennai,13.92
15-06-2025 01:00,Karnataka,Mangaluru,26.98
14-08-2025 17:00,Gujarat,Ahmedabad,26.67
07-02-2025 02:00,Kerala,Alappuzha,12.39
28-07-2025 07:00,Maharashtra,Nashik,77.97
09-11-2025 18:00,Karnataka,Mysuru,21.81
25-11-2025 09:00,Kerala,Alappuzha,23.9
01-08-2025 07:00,Kerala,Kochi,15.14
16-10-2025 20:00,Maharashtra,Pune,14.49
05-02-2026 17:00,Tamil Nadu,Chennai,24.05
27-04-2025 15:00,Karnataka,Udupi,42.79
25-01-2025 08:00,Assam,Guwahati,14.64
17-05-2025 04:00,West Bengal,Howrah,78.26
13-06-2025 20:00,West Bengal,Howrah,53.71
22-02-2025 12:00,Tamil Nadu,Thanjavur,39.1
16-09-2025 13:00,Gujarat,Ahmedabad,49.49
13-01-2025 22:00,Karnataka,Udupi,104.02124999999998
21-11-2025 13:00,Kerala,Kochi,53.58
27-09-2025 02:00,Odisha,Balasore,3.94
16-09-2025 14:00,Odisha,Balasore,16.9
03-09-2025 02:00,Odisha,Bhubaneswar,48.04
14-07-2025 12:00,Bihar,Bhagalpur,51.02
29-06-2025 02:00,Maharashtra,Pune,17.26
07-06-2025 15:00,Tamil Nadu,Madurai,7.05
12-02-2025 00:00,Gujarat,Rajkot,72.06
15-12-2025 02:00,Karnataka,Bengaluru,15.71
02-04-2025 01:00,Maharashtra,Nagpur,42.3
31-05-2025 23:00,Assam,Guwahati,43.14
21-10-2025 07:00,Gujarat,Surat,23.11
25-07-2025 02:00,Gujarat,Rajkot,8.33
08-02-2026 01:00,Assam,Dibrugarh,10.67
28-11-2025 06:00,Uttar Pradesh,Prayagraj,18.48
13-09-2025 05:00,Kerala,Kochi,49.56
18-07-2025 04:00,Bihar,Bhagalpur,19.05
31-07-2025 10:00,Gujarat,Vadodara,21.84
04-01-2025 18:00,Karnataka,Mangaluru,62.39
06-09-2025 22:00,Bihar,Muzaffarpur,47.9
25-09-2025 10:00,West Bengal,Darjeeling,14.85
27-12-2025 00:00,Karnataka,Udupi,61.84
29-12-2025 02:00,Bihar,Patna,27.35
30-03-2025 05:00,West Bengal,Kolkata,28.61
03-05-2025 09:00,Bihar,Patna,21.21
13-10-2025 02:00,Uttar Pradesh,Varanasi,16.23
10-02-2025 23:00,Karnataka,Mangaluru,19.06
30-10-2025 12:00,Tamil Nadu,Madurai,32.28
21-02-2026 01:00,Kerala,Kochi,29.68
02-05-2025 21:00,Tamil Nadu,Chennai,8.18
10-09-2025 13:00,Gujarat,Bharuch,16.87
14-05-2025 22:00,Karnataka,Mangaluru,60.01
26-09-2025 15:00,Bihar,Gaya,56.09
10-10-2025 11:00,Uttar Pradesh,Varanasi,15.29
21-10-2025 06:00,Gujarat,Rajkot,26.2
24-08-2025 23:00,Odisha,Kendrapara,50.8
27-01-2025 03:00,Karnataka,Bengaluru,41.18
30-11-2025 16:00,Tamil Nadu,Tiruppur,56.42
02-08-2025 13:00,Gujarat,Surat,34.32
18-07-2025 13:00,Assam,Dhemaji,94.93
06-12-2025 07:00,Kerala,Kochi,3.26
04-02-2026 18:00,Odisha,Bhubaneswar,56.64
22-02-2025 21:00,Assam,Dhemaji,16.79
06-01-2025 08:00,Odisha,Cuttack,11.3
12-09-2025 16:00,Uttar Pradesh,Varanasi,49.95
13-03-2025 07:00,West Bengal,Murshidabad,18.17
24-11-2025 14:00,Maharashtra,Nashik,6.95
26-06-2025 11:00,Tamil Nadu,Madurai,14.32
05-08-2025 08:00,Maharashtra,Mumbai,40.85
10-04-2025 22:00,Maharashtra,Nagpur,37.53
15-08-2025 10:00,Odisha,Bhubaneswar,44.28
10-09-2025 09:00,Uttar Pradesh,Prayagraj,52.88
24-01-2026 06:00,Odisha,Cuttack,35.71
19-02-2025 10:00,Gujarat,Vadodara,33.21
08-09-2025 13:00,Assam,Dibrugarh,40.33
13-02-2026 01:00,Odisha,Bhubaneswar,48.88
08-09-2025 14:00,Assam,Guwahati,38.52
24-03-2025 09:00,Kerala,Thrissur,59.14
16-02-2026 23:00,West Bengal,Murshidabad,32.15
26-06-2025 23:00,West Bengal,Murshidabad,17.2
16-11-2025 16:00,Odisha,Puri,61.07
08-02-2025 03:00,Assam,Guwahati,34.67
24-02-2025 09:00,Odisha,Cuttack,56.48
16-08-2025 07:00,West Bengal,Darjeeling,30.88
08-05-2025 01:00,Tamil Nadu,Coimbatore,27.34
01-02-2026 17:00,West Bengal,Darjeeling,22.72
23-02-2025 01:00,Karnataka,Bengaluru,88.18
02-12-2025 15:00,Maharashtra,Kolhapur,27.26
27-04-2025 12:00,Odisha,Cuttack,55.66
28-02-2025 06:00,Gujarat,Bharuch,26.64
20-05-2025 22:00,Kerala,Kottayam,53.87
08-01-2025 15:00,Tamil Nadu,Tiruppur,17.27
14-10-2025 03:00,Tamil Nadu,Thanjavur,31.42
26-08-2025 07:00,Assam,Guwahati,66.2
04-01-2026 03:00,Gujarat,Rajkot,9.43
06-02-2026 02:00,Tamil Nadu,Coimbatore,23.39
15-09-2025 02:00,Kerala,Kottayam,23.29
19-10-2025 03:00,Odisha,Bhubaneswar,38.84
10-07-2025 07:00,Bihar,Bhagalpur,104.02124999999998
09-01-2026 03:00,Odisha,Cuttack,8.11
21-04-2025 16:00,Karnataka,Bengaluru,16.47
13-12-2025 05:00,Bihar,Muzaffarpur,41.52
13-10-2025 17:00,Bihar,Darbhanga,31.75
23-03-2025 17:00,Gujarat,Rajkot,66.48
23-09-2025 23:00,Tamil Nadu,Coimbatore,9.67
04-01-2026 21:00,Uttar Pradesh,Lucknow,44.23
20-02-2026 13:00,Gujarat,Bharuch,61.99
22-02-2025 03:00,Kerala,Kochi,43.41
13-05-2025 08:00,Assam,Jorhat,96.01
20-11-2025 08:00,Assam,Jorhat,9.83
28-07-2025 21:00,Kerala,Kochi,22.72
09-02-2026 09:00,Karnataka,Kodagu,56.08
30-09-2025 11:00,Kerala,Kozhikode,54.7
18-05-2025 01:00,Tamil Nadu,Madurai,1.22
26-09-2025 16:00,Uttar Pradesh,Gorakhpur,73.62
30-12-2025 14:00,Assam,Barpeta,1.98
14-11-2025 03:00,Uttar Pradesh,Gorakhpur,14.97
19-09-2025 11:00,Gujarat,Ahmedabad,12.77
14-10-2025 23:00,Assam,Jorhat,9.03
13-02-2025 19:00,Karnataka,Udupi,47.67
19-06-2025 13:00,Tamil Nadu,Thanjavur,6.48
08-09-2025 22:00,Uttar Pradesh,Kanpur,42.05
20-08-2025 08:00,Tamil Nadu,Thanjavur,62.16
12-01-2025 08:00,Bihar,Gaya,104.02124999999998
27-03-2025 02:00,Kerala,Kozhikode,64.24
18-07-2025 11:00,Bihar,Patna,10.08
10-01-2026 21:00,West Bengal,Kolkata,68.24
05-08-2025 20:00,Tamil Nadu,Madurai,51.88
01-02-2026 05:00,Kerala,Kochi,81.4
15-02-2025 06:00,Kerala,Kozhikode,17.0
15-12-2025 21:00,Kerala,Alappuzha,52.94
19-11-2025 04:00,Kerala,Alappuzha,46.49
10-11-2025 03:00,Assam,Dhemaji,38.8
06-10-2025 06:00,Bihar,Muzaffarpur,37.22
30-06-2025 02:00,Gujarat,Surat,12.89
17-10-2025 10:00,Kerala,Kottayam,77.82
19-11-2025 19:00,West Bengal,Malda,37.97
10-10-2025 04:00,Karnataka,Mysuru,20.83
18-08-2025 22:00,Assam,Dhemaji,54.2
02-08-2025 05:00,Kerala,Thrissur,23.16
15-09-2025 11:00,Tamil Nadu,Thanjavur,20.16
16-07-2025 05:00,Maharashtra,Nagpur,19.45
05-12-2025 09:00,Gujarat,Ahmedabad,104.02124999999998
06-09-2025 17:00,Bihar,Patna,44.72
10-10-2025 16:00,West Bengal,Murshidabad,54.55
25-05-2025 22:00,Bihar,Darbhanga,16.27
17-12-2025 14:00,West Bengal,Murshidabad,48.07
13-06-2025 12:00,Maharashtra,Kolhapur,104.02124999999998
14-03-2025 20:00,Odisha,Puri,44.77
31-01-2025 12:00,Karnataka,Bengaluru,45.95
17-04-2025 09:00,Bihar,Patna,21.43
16-08-2025 10:00,Karnataka,Udupi,60.12
02-09-2025 17:00,Gujarat,Surat,10.55
21-04-2025 22:00,Maharashtra,Nagpur,14.65
27-01-2026 14:00,Bihar,Patna,6.26
26-09-2025 23:00,Kerala,Kottayam,47.73
10-05-2025 17:00,Uttar Pradesh,Varanasi,10.48
18-05-2025 15:00,Uttar Pradesh,Kanpur,37.71
26-02-2025 00:00,Odisha,Kendrapara,41.7
12-03-2025 10:00,Maharashtra,Nashik,31.48
27-10-2025 04:00,Odisha,Balasore,16.05
28-09-2025 19:00,Tamil Nadu,Coimbatore,18.22
18-05-2025 20:00,Kerala,Kochi,47.2
04-03-2025 16:00,Kerala,Alappuzha,33.21
17-03-2025 06:00,Kerala,Thrissur,64.68
19-12-2025 21:00,Tamil Nadu,Madurai,34.69
12-08-2025 17:00,Odisha,Puri,10.64
07-06-2025 23:00,Maharashtra,Nagpur,49.56
01-02-2026 16:00,Assam,Jorhat,83.12
02-11-2025 09:00,Gujarat,Surat,76.2
04-09-2025 05:00,Tamil Nadu,Tiruppur,35.79
12-10-2025 09:00,Gujarat,Bharuch,20.94
30-10-2025 15:00,Karnataka,Bengaluru,5.14
19-03-2025 00:00,Uttar Pradesh,Kanpur,10.51
08-07-2025 00:00,West Bengal,Howrah,39.24
12-04-2025 07:00,Assam,Guwahati,26.85
14-07-2025 04:00,Tamil Nadu,Coimbatore,28.16
06-01-2026 05:00,Gujarat,Vadodara,29.57
21-08-2025 16:00,Uttar Pradesh,Kanpur,5.77
06-01-2025 22:00,Uttar Pradesh,Lucknow,43.64
01-01-2026 00:00,Maharashtra,Pune,5.41
19-01-2026 19:00,Odisha,Bhubaneswar,19.43
08-08-2025 08:00,West Bengal,Kolkata,28.61
23-05-2025 01:00,Uttar Pradesh,Gorakhpur,31.01
16-02-2025 13:00,Odisha,Kendrapara,7.2
15-03-2025 04:00,Assam,Barpeta,46.23
21-01-2025 17:00,Odisha,Balasore,45.25
01-12-2025 15:00,Odisha,Puri,81.17
06-02-2025 06:00,Maharashtra,Mumbai,43.83
20-05-2025 21:00,Maharashtra,Kolhapur,30.87
08-02-2025 00:00,West Bengal,Howrah,19.23
31-01-2025 01:00,Bihar,Patna,44.92
27-04-2025 21:00,Maharashtra,Mumbai,74.8
19-02-2026 07:00,Odisha,Cuttack,29.16
06-02-2025 22:00,Odisha,Bhubaneswar,37.25
04-02-2026 16:00,Odisha,Puri,40.09
02-10-2025 11:00,Bihar,Patna,14.44
04-12-2025 12:00,West Bengal,Malda,48.63
05-03-2025 08:00,Odisha,Cuttack,32.51
29-12-2025 01:00,Bihar,Bhagalpur,23.23
25-04-2025 10:00,Maharashtra,Nashik,48.83
07-10-2025 04:00,Bihar,Gaya,21.64
29-08-2025 15:00,West Bengal,Darjeeling,27.43
14-01-2025 02:00,West Bengal,Howrah,15.85
16-03-2025 23:00,Bihar,Patna,22.6
14-01-2025 15:00,Bihar,Gaya,28.01
24-08-2025 02:00,Odisha,Kendrapara,30.14
25-06-2025 04:00,Assam,Dhemaji,12.17
11-05-2025 09:00,West Bengal,Darjeeling,16.64
13-10-2025 20:00,Maharashtra,Nashik,34.24
17-02-2026 17:00,Karnataka,Kodagu,19.56
15-06-2025 08:00,West Bengal,Darjeeling,54.74
28-08-2025 07:00,Uttar Pradesh,Kanpur,104.02124999999998
17-09-2025 10:00,Gujarat,Ahmedabad,70.26
24-03-2025 05:00,Maharashtra,Pune,45.85
15-01-2025 00:00,Kerala,Alappuzha,49.55
26-04-2025 04:00,West Bengal,Malda,72.15
16-11-2025 04:00,Bihar,Darbhanga,70.13
12-01-2025 11:00,Tamil Nadu,Chennai,24.05
05-05-2025 09:00,West Bengal,Darjeeling,49.63
24-08-2025 06:00,Karnataka,Bengaluru,23.94
01-09-2025 17:00,Kerala,Alappuzha,76.7
25-05-2025 21:00,Assam,Dhemaji,56.2
11-11-2025 22:00,Karnataka,Kodagu,7.16
29-05-2025 06:00,Maharashtra,Pune,32.0
28-04-2025 01:00,Uttar Pradesh,Varanasi,104.02124999999998
15-01-2026 17:00,West Bengal,Malda,15.04
22-07-2025 13:00,Gujarat,Vadodara,13.58
02-10-2025 10:00,Assam,Dhemaji,47.04
23-05-2025 08:00,Odisha,Balasore,21.42
13-01-2025 19:00,Assam,Jorhat,40.3
12-06-2025 20:00,Assam,Barpeta,76.45
15-01-2025 12:00,Kerala,Thrissur,104.02124999999998
04-02-2025 10:00,Kerala,Alappuzha,4.81
31-01-2026 21:00,Odisha,Puri,31.93
06-07-2025 18:00,Uttar Pradesh,Gorakhpur,28.24
02-10-2025 00:00,Karnataka,Udupi,26.14
03-06-2025 10:00,West Bengal,Malda,26.28
02-09-2025 20:00,Maharashtra,Nashik,36.81
16-12-2025 11:00,Odisha,Cuttack,36.27
27-03-2025 13:00,Assam,Guwahati,69.3
03-01-2025 23:00,Assam,Dibrugarh,25.87
18-08-2025 11:00,Maharashtra,Pune,49.45
21-12-2025 18:00,Tamil Nadu,Madurai,17.22
09-11-2025 22:00,West Bengal,Malda,38.93
06-12-2025 15:00,Odisha,Puri,42.55
11-03-2025 10:00,Assam,Guwahati,13.83
24-11-2025 13:00,Uttar Pradesh,Gorakhpur,31.67
17-01-2026 15:00,Tamil Nadu,Madurai,11.39
26-08-2025 00:00,Maharashtra,Mumbai,36.22
02-03-2025 05:00,Kerala,Alappuzha,32.33
06-08-2025 19:00,Karnataka,Mangaluru,33.44
18-10-2025 22:00,Tamil Nadu,Coimbatore,52.97
12-03-2025 15:00,Karnataka,Udupi,30.54
01-05-2025 12:00,West Bengal,Darjeeling,14.08
07-03-2025 14:00,Odisha,Bhubaneswar,54.48
14-05-2025 11:00,Maharashtra,Nashik,26.17
03-07-2025 13:00,Karnataka,Udupi,41.86
09-03-2025 22:00,Odisha,Kendrapara,39.21
16-12-2025 04:00,Kerala,Kottayam,45.58
20-03-2025 09:00,Karnataka,Bengaluru,29.44
03-01-2026 13:00,West Bengal,Darjeeling,14.03
27-09-2025 07:00,West Bengal,Howrah,37.48
05-02-2025 08:00,Bihar,Muzaffarpur,49.05
18-02-2026 11:00,Bihar,Bhagalpur,14.61
15-09-2025 20:00,Odisha,Bhubaneswar,23.09
02-09-2025 13:00,Kerala,Kottayam,98.76
30-04-2025 21:00,West Bengal,Kolkata,7.16
08-01-2025 18:00,Assam,Barpeta,14.55
07-06-2025 11:00,Tamil Nadu,Tiruppur,95.68
18-03-2025 06:00,Tamil Nadu,Tiruppur,74.93
13-12-2025 21:00,Karnataka,Udupi,34.97
21-01-2026 01:00,West Bengal,Kolkata,6.44
23-09-2025 18:00,Maharashtra,Kolhapur,26.11
21-02-2025 10:00,Karnataka,Bengaluru,32.59
18-10-2025 04:00,Gujarat,Ahmedabad,10.74
13-06-2025 03:00,Tamil Nadu,Madurai,9.21
19-01-2025 14:00,Karnataka,Mangaluru,34.49
05-02-2025 04:00,Karnataka,Kodagu,61.8
02-12-2025 22:00,Uttar Pradesh,Lucknow,26.48
14-08-2025 02:00,Assam,Guwahati,33.95
12-04-2025 16:00,Maharashtra,Pune,20.23
10-05-2025 07:00,Bihar,Bhagalpur,80.72
24-12-2025 17:00,Karnataka,Bengaluru,7.55
10-10-2025 23:00,Uttar Pradesh,Gorakhpur,25.67
24-08-2025 10:00,Karnataka,Udupi,30.67
23-02-2025 22:00,Gujarat,Bharuch,66.22
31-07-2025 15:00,Assam,Barpeta,29.87
11-01-2026 16:00,Karnataka,Mysuru,31.25
31-07-2025 03:00,Assam,Jorhat,52.52
24-05-2025 10:00,Bihar,Bhagalpur,49.12
19-12-2025 03:00,Gujarat,Surat,31.85
31-10-2025 01:00,Uttar Pradesh,Kanpur,35.97
12-09-2025 09:00,Odisha,Cuttack,17.22
02-02-2025 08:00,Maharashtra,Nagpur,39.59
09-02-2026 20:00,Gujarat,Rajkot,20.67
31-03-2025 17:00,Maharashtra,Mumbai,9.01
25-07-2025 00:00,West Bengal,Howrah,38.0
12-08-2025 08:00,Maharashtra,Pune,19.11
10-02-2026 15:00,Uttar Pradesh,Kanpur,28.43
06-09-2025 05:00,Kerala,Alappuzha,59.97
17-12-2025 11:00,Assam,Jorhat,104.02124999999998
18-12-2025 08:00,Odisha,Bhubaneswar,17.67
13-05-2025 15:00,Gujarat,Surat,19.97
11-10-2025 00:00,Gujarat,Surat,101.89
14-05-2025 07:00,Odisha,Balasore,83.17
26-01-2026 09:00,Karnataka,Kodagu,34.24
23-02-2025 17:00,West Bengal,Darjeeling,33.99
10-07-2025 21:00,Assam,Dhemaji,62.82
16-09-2025 00:00,Tamil Nadu,Madurai,39.42
08-01-2026 07:00,Odisha,Bhubaneswar,8.21
25-10-2025 21:00,Karnataka,Udupi,104.02124999999998
15-02-2026 06:00,Kerala,Kochi,60.98
21-06-2025 02:00,Bihar,Muzaffarpur,29.3
21-06-2025 22:00,Gujarat,Rajkot,35.75
12-12-2025 20:00,Odisha,Bhubaneswar,48.64
15-06-2025 06:00,Gujarat,Ahmedabad,10.3
20-03-2025 07:00,West Bengal,Murshidabad,21.07
21-12-2025 00:00,Karnataka,Bengaluru,28.71
23-01-2026 11:00,Kerala,Alappuzha,18.45
22-09-2025 12:00,Kerala,Thrissur,49.35
30-05-2025 11:00,Assam,Guwahati,52.21
04-11-2025 04:00,Odisha,Bhubaneswar,27.57
11-06-2025 01:00,Karnataka,Kodagu,22.66
20-12-2025 15:00,Uttar Pradesh,Lucknow,74.79
22-06-2025 03:00,Tamil Nadu,Thanjavur,8.91
13-02-2025 04:00,Maharashtra,Mumbai,22.97
27-01-2025 12:00,Kerala,Kochi,31.89
14-09-2025 09:00,Maharashtra,Kolhapur,41.62
22-06-2025 06:00,Gujarat,Vadodara,56.22
11-08-2025 10:00,West Bengal,Kolkata,31.99
15-02-2025 03:00,Tamil Nadu,Madurai,23.94
05-02-2025 21:00,Bihar,Bhagalpur,59.06
07-02-2025 15:00,Kerala,Thrissur,15.45
08-01-2025 23:00,Odisha,Cuttack,29.38
05-01-2025 13:00,Karnataka,Mangaluru,9.02
05-07-2025 15:00,Kerala,Kozhikode,80.15
22-03-2025 22:00,Tamil Nadu,Thanjavur,75.75
02-09-2025 00:00,Bihar,Bhagalpur,69.03
30-06-2025 11:00,Assam,Guwahati,43.04
22-12-2025 21:00,Odisha,Bhubaneswar,69.67
27-03-2025 00:00,Kerala,Thrissur,29.32
02-11-2025 11:00,Gujarat,Ahmedabad,89.19
01-11-2025 21:00,Assam,Dhemaji,14.34
21-11-2025 03:00,West Bengal,Darjeeling,14.76
14-07-2025 03:00,Gujarat,Rajkot,10.03
01-11-2025 17:00,Gujarat,Bharuch,11.11
26-04-2025 15:00,Karnataka,Mangaluru,52.62
