timestamp,state,district,road_closures,bridge_closures
29-03-2025 15:00,West Bengal,Howrah,3,2.0
31-08-2025 05:00,Assam,Dhemaji,0,1.0
15-01-2026 08:00,Kerala,Thrissur,1,0.0
07-11-2025 13:00,Uttar Pradesh,Prayagraj,2,2.0
18-03-2025 13:00,Assam,Barpeta,2,0.0
26-11-2025 06:00,Bihar,Muzaffarpur,0,0.0
13-12-2025 14:00,Kerala,Thrissur,0,0.0
30-12-2025 11:00,Karnataka,Mangaluru,1,1.0
26-01-2025 07:00,Bihar,Muzaffarpur,5,1.0
15-12-2025 22:00,Gujarat,Surat,4,1.0
15-02-2025 13:00,Kerala,Kottayam,2,1.0
24-09-2025 03:00,Tamil Nadu,Coimbatore,3,1.0
29-09-2025 01:00,Karnataka,Mangaluru,3,0.0
09-01-2026 12:00,Karnataka,Kodagu,0,0.0
06-07-2025 23:00,Gujarat,Bharuch,1,0.0
07-01-2025 16:00,West Bengal,Darjeeling,1,1.0
09-01-2025 11:00,West Bengal,Murshidabad,2,0.0
21-10-2025 08:00,West Bengal,Darjeeling,3,1.0
03-09-2025 13:00,Gujarat,Surat,1,1.0
25-07-2025 13:00,Karnataka,Udupi,2,0.0
03-05-2025 06:00,Tamil Nadu,Thanjavur,0,0.0
02-11-2025 02:00,Karnataka,Mangaluru,2,0.0
12-04-2025 11:00,Uttar Pradesh,Lucknow,2,0.0
21-02-2025 06:00,Maharashtra,Nagpur,2,1.0
28-12-2025 11:00,Uttar Pradesh,Prayagraj,3,2.5
07-05-2025 22:00,Maharashtra,Nagpur,1,2.0
07-02-2026 06:00,Kerala,Alappuzha,1,1.0
17-12-2025 19:00,Gujarat,Ahmedabad,1,0.0
16-11-2025 10:00,West Bengal,Howrah,0,0.0
24-09-2025 23:00,Tamil Nadu,Chennai,1,2.0
27-06-2025 03:00,Gujarat,Ahmedabad,1,2.0
21-08-2025 09:00,Karnataka,Bengaluru,0,1.0
18-05-2025 05:00,West Bengal,Darjeeling,0,0.0
18-06-2025 02:00,Assam,Dibrugarh,1,0.0
05-12-2025 00:00,Odisha,Puri,3,0.0
28-06-2025 18:00,West Bengal,Darjeeling,0,1.0
30-06-2025 14:00,Kerala,Alappuzha,0,1.0
05-09-2025 03:00,Assam,Dibrugarh,0,0.0
11-06-2025 13:00,Odisha,Balasore,2,0.0
15-08-2025 04:00,West Bengal,Howrah,5,0.0
18-07-2025 01:00,Uttar Pradesh,Prayagraj,0,0.0
23-07-2025 14:00,Odisha,Balasore,3,0.0
05-02-2025 17:00,West Bengal,Malda,1,1.0
10-12-2025 01:00,Tamil Nadu,Thanjavur,3,0.0
15-12-2025 23:00,Odisha,Balasore,0,2.0
17-04-2025 17:00,Uttar Pradesh,Lucknow,0,0.0
08-06-2025 09:00,Odisha,Kendrapara,5,0.0
21-04-2025 00:00,Uttar Pradesh,Kanpur,1,0.0
07-02-2026 15:00,Maharashtra,Pune,1,1.0
07-07-2025 02:00,Tamil Nadu,Madurai,0,2.0
08-04-2025 19:00,Kerala,Kottayam,1,0.0
28-01-2025 01:00,Tamil Nadu,Thanjavur,2,1.0
26-04-2025 21:00,Kerala,Kochi,0,0.0
24-08-2025 12:00,Kerala,Thrissur,2,0.0
22-12-2025 23:00,Tamil Nadu,Chennai,2,0.0
28-12-2025 13:00,Kerala,Alappuzha,2,0.0
26-09-2025 01:00,Bihar,Bhagalpur,2,1.0
26-01-2025 15:00,Bihar,Darbhanga,0,0.0
19-12-2025 00:00,Uttar Pradesh,Lucknow,5,0.0
18-04-2025 07:00,Uttar Pradesh,Gorakhpur,3,0.0
03-01-2025 05:00,Kerala,Alappuzha,0,2.0
20-05-2025 04:00,Karnataka,Mysuru,0,0.0
21-10-2025 05:00,West Bengal,Darjeeling,3,1.0
13-03-2025 01:00,West Bengal,Murshidabad,0,0.0
13-01-2026 12:00,West Bengal,Darjeeling,3,0.0
25-01-2026 16:00,West Bengal,Howrah,5,1.0
04-03-2025 05:00,West Bengal,Kolkata,0,0.0
20-02-2026 03:00,Bihar,Muzaffarpur,2,1.0
23-08-2025 16:00,Bihar,Muzaffarpur,0,1.0
03-02-2025 11:00,Gujarat,Vadodara,5,2.0
26-07-2025 09:00,Assam,Barpeta,2,1.0
16-10-2025 21:00,Tamil Nadu,Madurai,1,0.0
24-10-2025 00:00,West Bengal,Murshidabad,5,0.0
11-02-2025 06:00,Bihar,Darbhanga,0,2.0
26-04-2025 14:00,Uttar Pradesh,Prayagraj,0,0.0
08-11-2025 06:00,Uttar Pradesh,Kanpur,2,1.0
25-09-2025 11:00,Tamil Nadu,Madurai,2,0.0
27-05-2025 09:00,Bihar,Gaya,3,1.0
17-08-2025 06:00,Uttar Pradesh,Kanpur,0,2.0
17-12-2025 00:00,Odisha,Cuttack,2,2.0
10-01-2025 03:00,Bihar,Gaya,1,0.0
18-10-2025 09:00,Kerala,Kottayam,2,0.0
23-02-2025 16:00,West Bengal,Murshidabad,2,0.0
12-05-2025 19:00,Odisha,Kendrapara,0,2.0
14-07-2025 22:00,West Bengal,Murshidabad,4,1.0
20-04-2025 02:00,Gujarat,Vadodara,0,0.0
31-05-2025 12:00,Gujarat,Vadodara,3,0.0
02-01-2025 19:00,Uttar Pradesh,Lucknow,1,1.0
04-12-2025 06:00,Maharashtra,Nashik,1,1.0
15-12-2025 20:00,Maharashtra,Nagpur,0,1.0
08-06-2025 00:00,Maharashtra,Pune,1,0.0
29-05-2025 19:00,Karnataka,Mysuru,2,0.0
20-02-2026 20:00,Gujarat,Vadodara,2,0.0
04-03-2025 15:00,Maharashtra,Nagpur,1,0.0
20-08-2025 12:00,Kerala,Kozhikode,1,0.0
14-02-2026 14:00,Uttar Pradesh,Gorakhpur,0,1.0
24-05-2025 07:00,Maharashtra,Mumbai,0,0.0
20-03-2025 20:00,Assam,Guwahati,2,0.0
24-01-2026 11:00,Gujarat,Vadodara,1,1.0
07-08-2025 23:00,Karnataka,Bengaluru,1,0.0
23-03-2025 11:00,Gujarat,Ahmedabad,0,1.0
04-08-2025 07:00,Maharashtra,Nashik,1,1.0
20-07-2025 14:00,Assam,Barpeta,1,0.0
19-09-2025 00:00,Uttar Pradesh,Prayagraj,0,1.0
04-03-2025 17:00,Maharashtra,Mumbai,2,0.0
28-01-2025 22:00,Karnataka,Kodagu,1,0.0
07-01-2026 03:00,Assam,Guwahati,0,1.0
21-10-2025 23:00,Bihar,Bhagalpur,1,0.0
07-02-2025 09:00,Bihar,Bhagalpur,1,2.0
15-09-2025 10:00,Karnataka,Kodagu,0,1.0
22-04-2025 02:00,Odisha,Bhubaneswar,1,0.0
14-05-2025 01:00,Karnataka,Udupi,1,1.0
01-05-2025 10:00,Kerala,Kochi,0,0.0
20-11-2025 21:00,Kerala,Kottayam,0,0.0
20-04-2025 05:00,Tamil Nadu,Madurai,2,0.0
08-09-2025 08:00,West Bengal,Darjeeling,1,0.0
06-09-2025 04:00,Maharashtra,Nagpur,3,1.0
01-01-2025 02:00,Bihar,Darbhanga,1,0.0
09-04-2025 18:00,Karnataka,Udupi,1,0.0
26-11-2025 18:00,Odisha,Puri,0,1.0
15-03-2025 17:00,Bihar,Patna,0,1.0
21-12-2025 10:00,Odisha,Cuttack,2,0.0
09-09-2025 01:00,Assam,Dhemaji,4,0.0
23-01-2025 03:00,Gujarat,Surat,1,0.0
30-12-2025 12:00,Tamil Nadu,Tiruppur,1,0.0
27-12-2025 09:00,Uttar Pradesh,Lucknow,1,1.0
25-11-2025 01:00,Tamil Nadu,Madurai,2,1.0
06-01-2026 10:00,Gujarat,Surat,1,2.0
11-05-2025 00:00,Bihar,Patna,1,1.0
11-01-2026 22:00,Gujarat,Ahmedabad,0,0.0
31-01-2025 11:00,Kerala,Kozhikode,1,1.0
22-05-2025 22:00,West Bengal,Howrah,1,1.0
08-04-2025 11:00,Bihar,Patna,3,0.0
06-09-2025 15:00,Bihar,Darbhanga,1,2.0
02-10-2025 04:00,Kerala,Alappuzha,3,1.0
17-04-2025 21:00,Kerala,Kottayam,4,1.0
18-11-2025 22:00,Bihar,Darbhanga,0,2.5
22-11-2025 20:00,Kerala,Thrissur,1,0.0
07-10-2025 17:00,Odisha,Cuttack,3,0.0
19-10-2025 11:00,Odisha,Bhubaneswar,1,1.0
17-10-2025 06:00,Assam,Barpeta,2,2.5
21-11-2025 18:00,Tamil Nadu,Chennai,0,1.0
09-01-2026 23:00,Tamil Nadu,Tiruppur,1,0.0
22-02-2025 07:00,Assam,Dhemaji,4,2.5
29-03-2025 16:00,Karnataka,Mysuru,1,0.0
08-10-2025 14:00,Gujarat,Surat,1,0.0
12-02-2026 10:00,Odisha,Kendrapara,0,2.0
17-09-2025 08:00,Bihar,Patna,1,0.0
17-01-2026 06:00,Bihar,Patna,1,1.0
28-07-2025 02:00,Gujarat,Bharuch,0,2.0
09-01-2026 17:00,Kerala,Alappuzha,0,0.0
12-10-2025 23:00,Karnataka,Bengaluru,1,0.0
30-07-2025 17:00,Karnataka,Mysuru,1,2.0
01-09-2025 14:00,Tamil Nadu,Madurai,1,1.0
04-07-2025 18:00,Maharashtra,Pune,1,0.0
26-05-2025 04:00,West Bengal,Darjeeling,1,0.0
31-01-2026 13:00,Uttar Pradesh,Kanpur,0,1.0
10-08-2025 14:00,Gujarat,Bharuch,5,1.0
09-06-2025 00:00,Tamil Nadu,Madurai,2,1.0
27-08-2025 17:00,Gujarat,Rajkot,3,0.0
06-01-2026 23:00,Maharashtra,Kolhapur,4,2.0
23-11-2025 16:00,Assam,Dhemaji,1,1.0
17-02-2026 01:00,Uttar Pradesh,Kanpur,0,2.0
09-03-2025 13:00,Odisha,Bhubaneswar,0,1.0
28-01-2026 15:00,West Bengal,Howrah,0,0.0
20-09-2025 19:00,Kerala,Kozhikode,1,1.0
23-01-2026 16:00,Bihar,Patna,0,2.0
06-01-2026 22:00,Uttar Pradesh,Gorakhpur,1,0.0
15-02-2025 16:00,Maharashtra,Mumbai,0,0.0
02-12-2025 17:00,Odisha,Cuttack,0,0.0
31-01-2026 01:00,Maharashtra,Kolhapur,0,0.0
13-04-2025 15:00,Maharashtra,Nagpur,2,0.0
12-12-2025 09:00,Uttar Pradesh,Kanpur,4,1.0
16-03-2025 12:00,Karnataka,Mangaluru,0,0.0
11-01-2025 10:00,Bihar,Muzaffarpur,2,1.0
18-02-2026 14:00,Odisha,Bhubaneswar,0,1.0
15-09-2025 23:00,West Bengal,Howrah,3,1.0
07-02-2026 02:00,Karnataka,Mangaluru,1,1.0
09-01-2025 00:00,Bihar,Bhagalpur,1,2.5
04-02-2025 04:00,Gujarat,Surat,2,1.0
06-02-2026 03:00,Uttar Pradesh,Varanasi,2,0.0
27-08-2025 02:00,Assam,Jorhat,1,0.0
27-10-2025 19:00,Maharashtra,Kolhapur,1,0.0
27-08-2025 03:00,Odisha,Puri,0,1.0
03-07-2025 08:00,Assam,Dhemaji,4,2.0
23-01-2026 02:00,Odisha,Kendrapara,1,1.0
13-08-2025 12:00,West Bengal,Murshidabad,1,1.0
23-06-2025 14:00,Bihar,Gaya,2,1.0
26-07-2025 07:00,Gujarat,Vadodara,2,1.0
22-04-2025 23:00,West Bengal,Howrah,1,0.0
02-07-2025 22:00,Maharashtra,Nashik,0,0.0
02-09-2025 04:00,Assam,Dibrugarh,1,1.0
07-09-2025 05:00,West Bengal,Murshidabad,1,0.0
25-07-2025 07:00,Kerala,Kozhikode,0,1.0
08-10-2025 15:00,Uttar Pradesh,Varanasi,2,0.0
19-04-2025 15:00,West Bengal,Howrah,0,1.0
08-11-2025 02:00,Gujarat,Vadodara,1,0.0
10-01-2025 22:00,Uttar Pradesh,Gorakhpur,1,1.0
17-06-2025 07:00,Karnataka,Udupi,5,1.0
21-01-2026 22:00,Odisha,Bhubaneswar,3,1.0
05-05-2025 01:00,Uttar Pradesh,Prayagraj,3,0.0
27-08-2025 00:00,Bihar,Muzaffarpur,0,0.0
15-02-2026 16:00,Odisha,Puri,1,0.0
17-08-2025 01:00,Uttar Pradesh,Prayagraj,2,1.0
09-02-2025 09:00,Odisha,Balasore,0,1.0
10-12-2025 19:00,Odisha,Puri,2,2.0
17-11-2025 01:00,Odisha,Bhubaneswar,1,2.5
01-08-2025 09:00,Kerala,Alappuzha,0,1.0
11-10-2025 13:00,Uttar Pradesh,Prayagraj,3,0.0
30-08-2025 19:00,Karnataka,Mangaluru,2,0.0
29-05-2025 00:00,Kerala,Thrissur,2,1.0
20-02-2026 09:00,Tamil Nadu,Madurai,3,0.0
21-05-2025 00:00,Uttar Pradesh,Kanpur,2,0.0
10-12-2025 17:00,Uttar Pradesh,Gorakhpur,3,2.0
11-04-2025 10:00,Karnataka,Udupi,1,2.0
07-07-2025 19:00,Uttar Pradesh,Prayagraj,1,1.0
19-12-2025 14:00,Karnataka,Mysuru,0,1.0
15-06-2025 22:00,Uttar Pradesh,Prayagraj,0,0.0
07-01-2025 02:00,Uttar Pradesh,Lucknow,0,1.0
05-10-2025 00:00,Maharashtra,Mumbai,2,1.0
06-04-2025 14:00,Bihar,Patna,1,2.0
04-04-2025 21:00,Bihar,Patna,0,1.0
31-05-2025 11:00,Assam,Dhemaji,3,0.0
12-08-2025 01:00,Uttar Pradesh,Lucknow,1,2.0
14-03-2025 08:00,West Bengal,Darjeeling,0,0.0
26-11-2025 19:00,Assam,Dhemaji,2,1.0
16-11-2025 03:00,West Bengal,Malda,1,1.0
05-01-2025 18:00,Tamil Nadu,Madurai,2,1.0
05-01-2026 04:00,Odisha,Kendrapara,4,0.0
24-08-2025 09:00,Gujarat,Vadodara,3,1.0
15-02-2026 04:00,Gujarat,Ahmedabad,0,0.0
21-01-2025 18:00,Uttar Pradesh,Gorakhpur,1,0.0
22-11-2025 22:00,Odisha,Bhubaneswar,3,0.0
31-01-2025 00:00,Gujarat,Vadodara,1,0.0
30-10-2025 10:00,Kerala,Kottayam,0,0.0
04-01-2026 11:00,Assam,Guwahati,0,0.0
27-08-2025 18:00,Odisha,Bhubaneswar,3,1.0
09-05-2025 17:00,Odisha,Kendrapara,4,2.5
29-10-2025 02:00,Karnataka,Mysuru,0,1.0
01-11-2025 10:00,West Bengal,Murshidabad,0,1.0
29-09-2025 04:00,West Bengal,Howrah,0,1.0
25-01-2025 20:00,Kerala,Thrissur,2,2.0
14-01-2026 20:00,Maharashtra,Mumbai,4,2.5
11-09-2025 23:00,Gujarat,Ahmedabad,0,2.0
10-09-2025 05:00,Gujarat,Ahmedabad,1,0.0
04-08-2025 04:00,Karnataka,Mysuru,1,0.0
10-03-2025 15:00,Maharashtra,Mumbai,1,1.0
07-12-2025 07:00,Gujarat,Surat,0,1.0
16-10-2025 08:00,West Bengal,Kolkata,5,0.0
23-04-2025 12:00,Odisha,Kendrapara,2,0.0
08-12-2025 19:00,Assam,Dibrugarh,3,1.0
12-03-2025 20:00,Kerala,Kottayam,1,1.0
08-01-2026 15:00,Gujarat,Bharuch,1,2.0
14-08-2025 04:00,Tamil Nadu,Tiruppur,2,1.0
28-10-2025 19:00,Karnataka,Kodagu,5,2.0
09-11-2025 14:00,Tamil Nadu,Thanjavur,1,0.0
03-05-2025 14:00,Odisha,Bhubaneswar,1,2.0
20-09-2025 13:00,Kerala,Kottayam,3,1.0
04-01-2025 14:00,Karnataka,Bengaluru,1,2.0
07-04-2025 04:00,Uttar Pradesh,Gorakhpur,5,1.0
22-04-2025 13:00,Kerala,Kochi,0,0.0
09-12-2025 08:00,Karnataka,Mangaluru,1,0.0
19-11-2025 01:00,Assam,Barpeta,0,1.0
19-04-2025 02:00,Odisha,Puri,3,0.0
03-09-2025 04:00,Assam,Guwahati,1,0.0
12-02-2025 21:00,Karnataka,Mysuru,1,1.0
06-01-2025 16:00,Uttar Pradesh,Lucknow,1,0.0
12-10-2025 15:00,Kerala,Kottayam,1,1.0
22-11-2025 14:00,Bihar,Bhagalpur,0,0.0
29-04-2025 22:00,Tamil Nadu,Tiruppur,0,1.0
03-07-2025 17:00,Tamil Nadu,Coimbatore,4,2.5
20-02-2025 00:00,Uttar Pradesh,Prayagraj,2,2.5
16-07-2025 13:00,Kerala,Alappuzha,1,1.0
01-02-2026 13:00,Maharashtra,Pune,2,0.0
02-10-2025 18:00,Odisha,Kendrapara,2,0.0
24-01-2025 14:00,Gujarat,Bharuch,0,0.0
02-11-2025 08:00,West Bengal,Murshidabad,0,2.0
15-08-2025 06:00,Uttar Pradesh,Lucknow,1,0.0
13-06-2025 15:00,West Bengal,Malda,2,1.0
10-09-2025 07:00,Maharashtra,Nashik,3,1.0
13-11-2025 05:00,Maharashtra,Mumbai,2,0.0
24-10-2025 18:00,Tamil Nadu,Madurai,0,0.0
01-10-2025 20:00,Gujarat,Rajkot,0,0.0
30-09-2025 07:00,Kerala,Kozhikode,2,0.0
07-01-2026 09:00,Bihar,Bhagalpur,1,1.0
11-12-2025 19:00,Bihar,Bhagalpur,3,1.0
08-04-2025 02:00,Gujarat,Rajkot,0,0.0
27-05-2025 11:00,Tamil Nadu,Tiruppur,4,1.0
02-04-2025 03:00,Maharashtra,Kolhapur,2,0.0
09-01-2025 03:00,Bihar,Muzaffarpur,1,1.0
30-10-2025 09:00,Kerala,Kottayam,1,0.0
25-08-2025 02:00,Uttar Pradesh,Gorakhpur,2,2.0
30-07-2025 19:00,Kerala,Alappuzha,2,0.0
03-02-2025 10:00,West Bengal,Murshidabad,1,1.0
04-01-2026 16:00,Karnataka,Udupi,0,0.0
18-02-2026 16:00,West Bengal,Malda,1,1.0
28-03-2025 04:00,Maharashtra,Mumbai,0,1.0
14-01-2026 10:00,Uttar Pradesh,Kanpur,2,0.0
31-12-2025 08:00,Tamil Nadu,Chennai,1,0.0
27-01-2025 20:00,Tamil Nadu,Coimbatore,0,1.0
26-01-2026 14:00,Assam,Dibrugarh,1,2.5
01-08-2025 15:00,Gujarat,Ahmedabad,3,0.0
16-08-2025 12:00,Bihar,Gaya,3,0.0
10-03-2025 05:00,Uttar Pradesh,Varanasi,0,0.0
06-01-2025 00:00,Gujarat,Rajkot,2,1.0
05-05-2025 05:00,Maharashtra,Pune,0,0.0
31-07-2025 05:00,Tamil Nadu,Thanjavur,2,0.0
09-05-2025 02:00,Maharashtra,Pune,2,1.0
07-01-2026 23:00,Karnataka,Mangaluru,1,0.0
17-05-2025 14:00,Odisha,Puri,1,0.0
30-03-2025 23:00,Tamil Nadu,Madurai,0,0.0
08-01-2026 13:00,Karnataka,Mangaluru,0,0.0
27-07-2025 02:00,West Bengal,Darjeeling,1,1.0
16-09-2025 03:00,Gujarat,Bharuch,0,2.0
06-01-2025 14:00,Kerala,Alappuzha,1,1.0
19-11-2025 03:00,Odisha,Balasore,1,1.0
10-08-2025 20:00,Odisha,Balasore,0,1.0
06-02-2026 16:00,Gujarat,Surat,0,0.0
14-09-2025 16:00,Gujarat,Surat,0,0.0
17-04-2025 15:00,Gujarat,Bharuch,1,0.0
03-01-2025 14:00,Kerala,Kozhikode,4,0.0
26-02-2025 14:00,Assam,Guwahati,0,1.0
08-10-2025 05:00,Assam,Dibrugarh,1,0.0
13-04-2025 19:00,Tamil Nadu,Madurai,1,0.0
29-01-2025 07:00,Bihar,Bhagalpur,1,0.0
11-10-2025 05:00,Odisha,Balasore,2,0.0
31-01-2025 21:00,Bihar,Darbhanga,0,1.0
10-08-2025 03:00,Karnataka,Mangaluru,1,0.0
14-11-2025 19:00,Bihar,Darbhanga,0,0.0
01-06-2025 17:00,Bihar,Gaya,1,1.0
19-01-2025 12:00,Bihar,Muzaffarpur,2,2.5
06-12-2025 04:00,Bihar,Patna,1,1.0
16-05-2025 18:00,Uttar Pradesh,Varanasi,0,1.0
14-07-2025 07:00,Odisha,Kendrapara,0,0.0
20-03-2025 01:00,Karnataka,Udupi,3,1.0
23-09-2025 06:00,Maharashtra,Nagpur,1,1.0
19-04-2025 04:00,Tamil Nadu,Tiruppur,2,1.0
13-03-2025 13:00,Karnataka,Bengaluru,1,1.0
02-05-2025 08:00,Gujarat,Surat,4,2.5
29-04-2025 11:00,Assam,Dibrugarh,1,2.0
17-06-2025 19:00,Kerala,Thrissur,1,0.0
17-08-2025 16:00,Uttar Pradesh,Varanasi,2,1.0
26-12-2025 18:00,Bihar,Bhagalpur,1,0.0
01-12-2025 21:00,Tamil Nadu,Chennai,1,0.0
20-01-2026 16:00,Odisha,Balasore,0,0.0
21-01-2025 09:00,Kerala,Kozhikode,0,0.0
21-01-2025 13:00,Odisha,Kendrapara,1,0.0
29-01-2025 18:00,Tamil Nadu,Thanjavur,3,2.0
09-06-2025 05:00,Assam,Jorhat,1,0.0
26-01-2025 02:00,West Bengal,Darjeeling,1,1.0
21-03-2025 15:00,West Bengal,Murshidabad,0,1.0
12-02-2025 06:00,Bihar,Bhagalpur,0,0.0
14-09-2025 12:00,Uttar Pradesh,Kanpur,1,0.0
25-03-2025 01:00,Uttar Pradesh,Varanasi,2,0.0
29-08-2025 09:00,Maharashtra,Nagpur,1,1.0
06-06-2025 13:00,Tamil Nadu,Thanjavur,4,0.0
09-04-2025 14:00,West Bengal,Murshidabad,1,0.0
09-08-2025 03:00,Assam,Dhemaji,0,0.0
02-07-2025 02:00,Tamil Nadu,Thanjavur,1,0.0
14-10-2025 19:00,Odisha,Balasore,0,1.0
20-10-2025 03:00,Kerala,Kozhikode,3,0.0
26-02-2025 17:00,Karnataka,Udupi,0,0.0
19-12-2025 13:00,Odisha,Balasore,1,0.0
05-03-2025 14:00,Gujarat,Ahmedabad,0,1.0
25-02-2025 07:00,Gujarat,Vadodara,3,2.5
21-12-2025 11:00,Uttar Pradesh,Gorakhpur,4,0.0
12-01-2026 07:00,Odisha,Bhubaneswar,1,1.0
06-03-2025 15:00,Gujarat,Vadodara,2,0.0
20-11-2025 17:00,West Bengal,Malda,2,1.0
17-02-2026 20:00,Karnataka,Udupi,1,0.0
25-02-2025 17:00,Tamil Nadu,Thanjavur,1,2.0
12-06-2025 13:00,Karnataka,Kodagu,1,0.0
06-05-2025 10:00,Assam,Dhemaji,0,1.0
30-07-2025 01:00,Odisha,Balasore,1,0.0
03-01-2026 17:00,Karnataka,Udupi,1,1.0
04-04-2025 18:00,Gujarat,Rajkot,1,1.0
30-09-2025 05:00,Maharashtra,Mumbai,2,0.0
29-07-2025 23:00,Assam,Jorhat,1,0.0
08-04-2025 18:00,Uttar Pradesh,Varanasi,3,1.0
22-01-2026 18:00,Maharashtra,Nashik,2,1.0
17-08-2025 13:00,Bihar,Darbhanga,0,1.0
27-04-2025 00:00,Maharashtra,Nagpur,4,0.0
02-08-2025 07:00,Uttar Pradesh,Prayagraj,1,1.0
11-11-2025 14:00,Tamil Nadu,Chennai,1,2.0
20-08-2025 11:00,Karnataka,Mysuru,1,2.0
22-08-2025 07:00,Uttar Pradesh,Gorakhpur,2,1.0
14-11-2025 22:00,Tamil Nadu,Coimbatore,1,0.0
07-01-2025 06:00,Karnataka,Bengaluru,3,0.0
27-04-2025 20:00,Uttar Pradesh,Varanasi,0,1.0
02-09-2025 18:00,Odisha,Bhubaneswar,2,1.0
28-03-2025 22:00,Tamil Nadu,Tiruppur,3,0.0
06-06-2025 07:00,Maharashtra,Pune,4,0.0
22-08-2025 20:00,Uttar Pradesh,Kanpur,0,1.0
05-04-2025 03:00,Bihar,Bhagalpur,3,0.0
17-06-2025 09:00,Kerala,Thrissur,2,0.0
12-09-2025 17:00,Assam,Barpeta,1,2.0
10-09-2025 10:00,Assam,Guwahati,2,0.0
12-04-2025 00:00,Gujarat,Surat,0,0.0
01-12-2025 18:00,Bihar,Muzaffarpur,0,0.0
10-06-2025 16:00,Uttar Pradesh,Prayagraj,2,1.0
05-02-2025 19:00,Uttar Pradesh,Lucknow,4,2.0
07-12-2025 10:00,Tamil Nadu,Tiruppur,0,1.0
13-11-2025 07:00,Assam,Dhemaji,2,1.0
04-12-2025 09:00,Assam,Guwahati,2,1.0
02-11-2025 00:00,West Bengal,Malda,1,2.0
23-12-2025 19:00,Kerala,Alappuzha,2,0.0
17-07-2025 11:00,West Bengal,Kolkata,0,1.0
25-12-2025 02:00,Kerala,Kozhikode,0,0.0
05-07-2025 22:00,Odisha,Kendrapara,0,0.0
19-08-2025 08:00,Kerala,Kochi,1,1.0
26-02-2025 20:00,Maharashtra,Pune,2,0.0
16-03-2025 03:00,Tamil Nadu,Chennai,4,2.0
20-01-2026 05:00,Karnataka,Bengaluru,5,2.5
19-07-2025 09:00,Tamil Nadu,Tiruppur,4,1.0
21-09-2025 22:00,Odisha,Kendrapara,3,0.0
17-03-2025 18:00,Kerala,Kottayam,2,1.0
21-11-2025 23:00,Odisha,Balasore,0,0.0
25-07-2025 17:00,Uttar Pradesh,Prayagraj,2,1.0
23-04-2025 16:00,Tamil Nadu,Thanjavur,3,2.0
09-08-2025 05:00,Assam,Jorhat,0,0.0
08-01-2025 07:00,Tamil Nadu,Coimbatore,4,0.0
08-11-2025 17:00,Gujarat,Surat,3,0.0
29-03-2025 05:00,Uttar Pradesh,Prayagraj,0,1.0
31-12-2025 14:00,Odisha,Puri,1,0.0
26-05-2025 11:00,Tamil Nadu,Tiruppur,4,1.0
22-03-2025 00:00,Maharashtra,Mumbai,4,2.0
04-01-2025 10:00,Bihar,Muzaffarpur,1,1.0
04-02-2025 00:00,Bihar,Patna,1,0.0
25-12-2025 09:00,Kerala,Kochi,0,2.0
03-11-2025 10:00,Karnataka,Udupi,1,0.0
03-07-2025 04:00,Maharashtra,Kolhapur,3,2.0
18-01-2026 13:00,Maharashtra,Kolhapur,0,0.0
21-08-2025 00:00,Assam,Dhemaji,0,0.0
12-01-2025 19:00,Karnataka,Mangaluru,2,2.5
21-06-2025 16:00,Tamil Nadu,Coimbatore,1,0.0
08-11-2025 16:00,Bihar,Bhagalpur,1,1.0
26-01-2025 09:00,Bihar,Darbhanga,1,1.0
02-05-2025 11:00,Assam,Guwahati,1,0.0
17-03-2025 13:00,Odisha,Bhubaneswar,3,0.0
22-02-2025 23:00,West Bengal,Murshidabad,1,1.0
04-09-2025 20:00,Bihar,Bhagalpur,0,2.5
04-02-2026 19:00,West Bengal,Howrah,0,0.0
05-05-2025 18:00,Gujarat,Surat,1,1.0
24-10-2025 05:00,Gujarat,Ahmedabad,3,0.0
25-12-2025 21:00,Kerala,Kottayam,1,1.0
03-11-2025 12:00,Bihar,Gaya,0,2.0
21-04-2025 02:00,Karnataka,Mysuru,0,0.0
01-10-2025 01:00,Odisha,Cuttack,0,1.0
07-07-2025 20:00,Bihar,Bhagalpur,2,0.0
07-04-2025 01:00,Tamil Nadu,Coimbatore,1,0.0
28-09-2025 22:00,Uttar Pradesh,Prayagraj,0,1.0
18-09-2025 20:00,Assam,Jorhat,0,2.5
24-06-2025 19:00,Uttar Pradesh,Lucknow,2,0.0
20-08-2025 18:00,West Bengal,Darjeeling,4,0.0
21-07-2025 16:00,Tamil Nadu,Chennai,0,2.5
13-07-2025 23:00,Tamil Nadu,Madurai,3,0.0
06-12-2025 11:00,West Bengal,Malda,2,0.0
23-06-2025 16:00,Karnataka,Mysuru,0,0.0
10-06-2025 09:00,Gujarat,Bharuch,1,0.0
15-02-2026 07:00,Bihar,Gaya,2,0.0
17-12-2025 01:00,Bihar,Muzaffarpur,0,0.0
07-08-2025 21:00,Maharashtra,Mumbai,5,1.0
25-11-2025 12:00,Bihar,Bhagalpur,0,1.0
19-08-2025 13:00,Odisha,Balasore,2,0.0
11-04-2025 14:00,Karnataka,Mysuru,2,0.0
29-05-2025 02:00,West Bengal,Murshidabad,3,0.0
15-07-2025 11:00,Gujarat,Ahmedabad,0,0.0
07-07-2025 10:00,West Bengal,Malda,1,1.0
02-04-2025 11:00,West Bengal,Howrah,2,1.0
30-07-2025 05:00,Maharashtra,Pune,2,1.0
19-04-2025 08:00,West Bengal,Darjeeling,3,0.0
